user_id,nome,documento,telefone,uf,cluster,rec_id,rec_desc,source_rec
user_326,Karen Lima,384.766.305-43,(13) 65977-5530,RR,SILVER,item_25,Spiromesifen,top products
user_326,Karen Lima,384.766.305-43,(13) 65977-5530,RR,SILVER,item_32,Buprofezina,top products
user_327,Karen Almeida,502.171.699-08,(99) 82311-9754,RS,SILVER,item_2,Tiodicarbe,top products
user_327,Karen Almeida,502.171.699-08,(99) 82311-9754,RS,SILVER,item_25,Spiromesifen,top products
user_327,Karen Almeida,502.171.699-08,(99) 82311-9754,RS,SILVER,item_32,Buprofezina,top products
user_328,Nicolas Lima,569.214.169-32,(37) 29992-6005,PI,GOLD,item_2,Tiodicarbe,top products
user_328,Nicolas Lima,569.214.169-32,(37) 29992-6005,PI,GOLD,item_25,Spiromesifen,top products
user_328,Nicolas Lima,569.214.169-32,(37) 29992-6005,PI,GOLD,item_32,Buprofezina,top products
user_329,Leonardo Oliveira,000.740.619-82,(17) 26670-8239,SE,GOLD,item_2,Tiodicarbe,top products
user_329,Leonardo Oliveira,000.740.619-82,(17) 26670-8239,SE,GOLD,item_25,Spiromesifen,top products
user_329,Leonardo Oliveira,000.740.619-82,(17) 26670-8239,SE,GOLD,item_32,Buprofezina,top products
user_33,Mariana Barbosa,879.893.183-54,(95) 84249-6581,SE,SILVER,item_2,Tiodicarbe,top products
user_33,Mariana Barbosa,879.893.183-54,(95) 84249-6581,SE,SILVER,item_25,Spiromesifen,top products
user_33,Mariana Barbosa,879.893.183-54,(95) 84249-6581,SE,SILVER,item_32,Buprofezina,top products
user_330,Eduardo Rocha,189.117.643-66,(51) 47129-2200,CE,DIAMOND,item_2,Tiodicarbe,top products
user_330,Eduardo Rocha,189.117.643-66,(51) 47129-2200,CE,DIAMOND,item_25,Spiromesifen,top products
user_330,Eduardo Rocha,189.117.643-66,(51) 47129-2200,CE,DIAMOND,item_32,Buprofezina,top products
user_331,Bruno Rocha,709.801.727-33,(16) 47618-5049,GO,GOLD,item_2,Tiodicarbe,top products
user_331,Bruno Rocha,709.801.727-33,(16) 47618-5049,GO,GOLD,item_25,Spiromesifen,top products
user_331,Bruno Rocha,709.801.727-33,(16) 47618-5049,GO,GOLD,item_32,Buprofezina,top products
user_332,Bruno Cardoso,779.715.878-44,(60) 95080-9493,ES,DIAMOND,item_2,Tiodicarbe,top products
user_332,Bruno Cardoso,779.715.878-44,(60) 95080-9493,ES,DIAMOND,item_25,Spiromesifen,top products
user_332,Bruno Cardoso,779.715.878-44,(60) 95080-9493,ES,DIAMOND,item_32,Buprofezina,top products
user_333,Renata Rocha,761.887.083-40,(19) 91074-3955,PR,PLATINUM,item_2,Tiodicarbe,top products
user_333,Renata Rocha,761.887.083-40,(19) 91074-3955,PR,PLATINUM,item_25,Spiromesifen,top products
user_333,Renata Rocha,761.887.083-40,(19) 91074-3955,PR,PLATINUM,item_32,Buprofezina,top products
user_334,Rafael Silva,799.065.216-70,(33) 13112-3057,AC,DIAMOND,item_2,Tiodicarbe,top products
user_334,Rafael Silva,799.065.216-70,(33) 13112-3057,AC,DIAMOND,item_25,Spiromesifen,top products
user_334,Rafael Silva,799.065.216-70,(33) 13112-3057,AC,DIAMOND,item_32,Buprofezina,top products
user_335,Clara Costa,830.163.828-08,(88) 37535-1461,PR,GOLD,item_4,Difenoconazol,apriori
user_335,Clara Costa,830.163.828-08,(88) 37535-1461,PR,GOLD,item_2,Tiodicarbe,top products
user_335,Clara Costa,830.163.828-08,(88) 37535-1461,PR,GOLD,item_25,Spiromesifen,top products
user_336,Fernanda Costa,114.595.394-17,(86) 80886-8978,MA,SILVER,item_2,Tiodicarbe,top products
user_336,Fernanda Costa,114.595.394-17,(86) 80886-8978,MA,SILVER,item_25,Spiromesifen,top products
user_336,Fernanda Costa,114.595.394-17,(86) 80886-8978,MA,SILVER,item_32,Buprofezina,top products
user_337,Rafael Silva,998.130.104-51,(67) 16272-7133,RN,GOLD,item_2,Tiodicarbe,top products
user_337,Rafael Silva,998.130.104-51,(67) 16272-7133,RN,GOLD,item_25,Spiromesifen,top products
user_337,Rafael Silva,998.130.104-51,(67) 16272-7133,RN,GOLD,item_32,Buprofezina,top products
user_338,Bruno Souza,876.954.163-40,(58) 99360-4388,GO,PLATINUM,item_2,Tiodicarbe,top products
user_338,Bruno Souza,876.954.163-40,(58) 99360-4388,GO,PLATINUM,item_25,Spiromesifen,top products
user_338,Bruno Souza,876.954.163-40,(58) 99360-4388,GO,PLATINUM,item_32,Buprofezina,top products
user_339,Rafael Almeida,341.576.681-41,(17) 44903-2738,AC,PLATINUM,item_2,Tiodicarbe,top products
user_339,Rafael Almeida,341.576.681-41,(17) 44903-2738,AC,PLATINUM,item_25,Spiromesifen,top products
user_339,Rafael Almeida,341.576.681-41,(17) 44903-2738,AC,PLATINUM,item_32,Buprofezina,top products
user_34,Leonardo Melo,079.083.521-32,(21) 30185-4291,SE,GOLD,item_2,Tiodicarbe,top products
user_34,Leonardo Melo,079.083.521-32,(21) 30185-4291,SE,GOLD,item_25,Spiromesifen,top products
user_34,Leonardo Melo,079.083.521-32,(21) 30185-4291,SE,GOLD,item_32,Buprofezina,top products
user_340,Rafael Barbosa,054.263.073-05,(78) 40571-4750,PB,DIAMOND,item_2,Tiodicarbe,top products
user_340,Rafael Barbosa,054.263.073-05,(78) 40571-4750,PB,DIAMOND,item_25,Spiromesifen,top products
user_340,Rafael Barbosa,054.263.073-05,(78) 40571-4750,PB,DIAMOND,item_32,Buprofezina,top products
user_341,Nicolas Barbosa,860.885.721-57,(21) 52298-0216,PE,GOLD,item_2,Tiodicarbe,apriori
user_341,Nicolas Barbosa,860.885.721-57,(21) 52298-0216,PE,GOLD,item_5,Malationa,apriori
user_341,Nicolas Barbosa,860.885.721-57,(21) 52298-0216,PE,GOLD,item_25,Spiromesifen,apriori
user_342,Mariana Gomes,663.775.096-11,(91) 87029-4568,BA,GOLD,item_2,Tiodicarbe,top products
user_342,Mariana Gomes,663.775.096-11,(91) 87029-4568,BA,GOLD,item_25,Spiromesifen,top products
user_342,Mariana Gomes,663.775.096-11,(91) 87029-4568,BA,GOLD,item_32,Buprofezina,top products
user_343,Yasmin Almeida,855.298.724-59,(76) 67971-0250,MG,SILVER,item_2,Tiodicarbe,top products
user_343,Yasmin Almeida,855.298.724-59,(76) 67971-0250,MG,SILVER,item_25,Spiromesifen,top products
user_343,Yasmin Almeida,855.298.724-59,(76) 67971-0250,MG,SILVER,item_32,Buprofezina,top products
user_344,Bruno Almeida,513.573.786-84,(94) 94342-2317,PA,PLATINUM,item_2,Tiodicarbe,top products
user_344,Bruno Almeida,513.573.786-84,(94) 94342-2317,PA,PLATINUM,item_25,Spiromesifen,top products
user_344,Bruno Almeida,513.573.786-84,(94) 94342-2317,PA,PLATINUM,item_32,Buprofezina,top products
user_345,Clara Ferreira,079.178.165-84,(43) 29627-6543,SC,GOLD,item_2,Tiodicarbe,top products
user_345,Clara Ferreira,079.178.165-84,(43) 29627-6543,SC,GOLD,item_25,Spiromesifen,top products
user_345,Clara Ferreira,079.178.165-84,(43) 29627-6543,SC,GOLD,item_32,Buprofezina,top products
user_346,Rafael Martins,901.735.903-14,(80) 15306-3779,MG,DIAMOND,item_2,Tiodicarbe,top products
user_346,Rafael Martins,901.735.903-14,(80) 15306-3779,MG,DIAMOND,item_25,Spiromesifen,top products
user_346,Rafael Martins,901.735.903-14,(80) 15306-3779,MG,DIAMOND,item_32,Buprofezina,top products
user_347,Helena Barbosa,155.838.343-67,(47) 95417-8114,AL,GOLD,item_2,Tiodicarbe,top products
user_347,Helena Barbosa,155.838.343-67,(47) 95417-8114,AL,GOLD,item_25,Spiromesifen,top products
user_347,Helena Barbosa,155.838.343-67,(47) 95417-8114,AL,GOLD,item_32,Buprofezina,top products
user_348,Júlia Nascimento,183.226.739-74,(73) 37606-8583,RS,DIAMOND,item_2,Tiodicarbe,top products
user_348,Júlia Nascimento,183.226.739-74,(73) 37606-8583,RS,DIAMOND,item_25,Spiromesifen,top products
user_348,Júlia Nascimento,183.226.739-74,(73) 37606-8583,RS,DIAMOND,item_32,Buprofezina,top products
user_349,Bruno Silva,178.736.429-47,(65) 24634-8032,SC,PLATINUM,item_2,Tiodicarbe,top products
user_349,Bruno Silva,178.736.429-47,(65) 24634-8032,SC,PLATINUM,item_25,Spiromesifen,top products
user_349,Bruno Silva,178.736.429-47,(65) 24634-8032,SC,PLATINUM,item_32,Buprofezina,top products
user_35,Mariana Melo,677.153.265-79,(69) 91884-3051,RO,DIAMOND,item_2,Tiodicarbe,top products
user_35,Mariana Melo,677.153.265-79,(69) 91884-3051,RO,DIAMOND,item_25,Spiromesifen,top products
user_35,Mariana Melo,677.153.265-79,(69) 91884-3051,RO,DIAMOND,item_32,Buprofezina,top products
user_350,Clara Lima,396.240.941-09,(74) 26205-7012,MS,DIAMOND,item_2,Tiodicarbe,top products
user_350,Clara Lima,396.240.941-09,(74) 26205-7012,MS,DIAMOND,item_25,Spiromesifen,top products
user_350,Clara Lima,396.240.941-09,(74) 26205-7012,MS,DIAMOND,item_32,Buprofezina,top products
user_351,Daniela Ribeiro,594.945.757-78,(19) 50785-3739,BA,SILVER,item_2,Tiodicarbe,top products
user_351,Daniela Ribeiro,594.945.757-78,(19) 50785-3739,BA,SILVER,item_25,Spiromesifen,top products
user_351,Daniela Ribeiro,594.945.757-78,(19) 50785-3739,BA,SILVER,item_32,Buprofezina,top products
user_352,Carlos Almeida,801.354.905-65,(86) 77520-5447,RO,SILVER,item_2,Tiodicarbe,top products
user_352,Carlos Almeida,801.354.905-65,(86) 77520-5447,RO,SILVER,item_25,Spiromesifen,top products
user_352,Carlos Almeida,801.354.905-65,(86) 77520-5447,RO,SILVER,item_32,Buprofezina,top products
user_353,Vinicius Melo,784.281.691-12,(63) 30007-9683,SC,SILVER,item_2,Tiodicarbe,top products
user_353,Vinicius Melo,784.281.691-12,(63) 30007-9683,SC,SILVER,item_25,Spiromesifen,top products
user_353,Vinicius Melo,784.281.691-12,(63) 30007-9683,SC,SILVER,item_32,Buprofezina,top products
user_354,Daniela Silva,572.792.177-62,(41) 31191-2766,ES,GOLD,item_2,Tiodicarbe,top products
user_354,Daniela Silva,572.792.177-62,(41) 31191-2766,ES,GOLD,item_25,Spiromesifen,top products
user_354,Daniela Silva,572.792.177-62,(41) 31191-2766,ES,GOLD,item_32,Buprofezina,top products
user_355,Paulo Lima,716.300.768-14,(60) 96938-8760,BA,SILVER,item_2,Tiodicarbe,top products
user_355,Paulo Lima,716.300.768-14,(60) 96938-8760,BA,SILVER,item_25,Spiromesifen,top products
user_355,Paulo Lima,716.300.768-14,(60) 96938-8760,BA,SILVER,item_32,Buprofezina,top products
user_356,Júlia Nascimento,202.032.046-46,(39) 80573-9558,PB,SILVER,item_2,Tiodicarbe,top products
user_356,Júlia Nascimento,202.032.046-46,(39) 80573-9558,PB,SILVER,item_25,Spiromesifen,top products
user_356,Júlia Nascimento,202.032.046-46,(39) 80573-9558,PB,SILVER,item_32,Buprofezina,top products
user_357,Eduardo Barbosa,826.902.923-52,(83) 53150-3441,CE,PLATINUM,item_2,Tiodicarbe,top products
user_357,Eduardo Barbosa,826.902.923-52,(83) 53150-3441,CE,PLATINUM,item_25,Spiromesifen,top products
user_357,Eduardo Barbosa,826.902.923-52,(83) 53150-3441,CE,PLATINUM,item_32,Buprofezina,top products
user_358,Ana Costa,519.223.256-00,(20) 34067-7064,MG,DIAMOND,item_2,Tiodicarbe,top products
user_358,Ana Costa,519.223.256-00,(20) 34067-7064,MG,DIAMOND,item_25,Spiromesifen,top products
user_358,Ana Costa,519.223.256-00,(20) 34067-7064,MG,DIAMOND,item_32,Buprofezina,top products
user_359,Bruno Melo,250.048.974-26,(91) 55673-0964,TO,SILVER,item_2,Tiodicarbe,top products
user_359,Bruno Melo,250.048.974-26,(91) 55673-0964,TO,SILVER,item_25,Spiromesifen,top products
user_359,Bruno Melo,250.048.974-26,(91) 55673-0964,TO,SILVER,item_32,Buprofezina,top products
user_36,Olivia Cardoso,087.034.893-75,(43) 76970-0266,SP,DIAMOND,item_2,Tiodicarbe,top products
user_36,Olivia Cardoso,087.034.893-75,(43) 76970-0266,SP,DIAMOND,item_25,Spiromesifen,top products
user_36,Olivia Cardoso,087.034.893-75,(43) 76970-0266,SP,DIAMOND,item_32,Buprofezina,top products
user_360,Gabriel Melo,976.572.066-59,(83) 97431-3662,RJ,PLATINUM,item_2,Tiodicarbe,top products
user_360,Gabriel Melo,976.572.066-59,(83) 97431-3662,RJ,PLATINUM,item_25,Spiromesifen,top products
user_360,Gabriel Melo,976.572.066-59,(83) 97431-3662,RJ,PLATINUM,item_32,Buprofezina,top products
user_361,Fernanda Costa,931.514.904-50,(73) 74868-1278,TO,SILVER,item_2,Tiodicarbe,top products
user_361,Fernanda Costa,931.514.904-50,(73) 74868-1278,TO,SILVER,item_25,Spiromesifen,top products
user_361,Fernanda Costa,931.514.904-50,(73) 74868-1278,TO,SILVER,item_32,Buprofezina,top products
user_362,Daniela Barbosa,499.096.121-34,(46) 95032-1091,AP,DIAMOND,item_2,Tiodicarbe,top products
user_362,Daniela Barbosa,499.096.121-34,(46) 95032-1091,AP,DIAMOND,item_25,Spiromesifen,top products
user_362,Daniela Barbosa,499.096.121-34,(46) 95032-1091,AP,DIAMOND,item_32,Buprofezina,top products
user_363,Júlia Ferreira,336.986.511-39,(77) 30316-1215,BA,GOLD,item_2,Tiodicarbe,top products
user_363,Júlia Ferreira,336.986.511-39,(77) 30316-1215,BA,GOLD,item_25,Spiromesifen,top products
user_363,Júlia Ferreira,336.986.511-39,(77) 30316-1215,BA,GOLD,item_32,Buprofezina,top products
user_364,Yasmin Melo,894.300.058-04,(70) 48480-2479,RS,GOLD,item_2,Tiodicarbe,top products
user_364,Yasmin Melo,894.300.058-04,(70) 48480-2479,RS,GOLD,item_25,Spiromesifen,top products
user_364,Yasmin Melo,894.300.058-04,(70) 48480-2479,RS,GOLD,item_32,Buprofezina,top products
user_365,Helena Ferreira,234.877.054-49,(81) 67679-4328,PI,SILVER,item_2,Tiodicarbe,top products
user_365,Helena Ferreira,234.877.054-49,(81) 67679-4328,PI,SILVER,item_25,Spiromesifen,top products
user_365,Helena Ferreira,234.877.054-49,(81) 67679-4328,PI,SILVER,item_32,Buprofezina,top products
user_366,Bruno Ribeiro,076.554.694-61,(88) 82338-6800,PB,SILVER,item_2,Tiodicarbe,top products
user_366,Bruno Ribeiro,076.554.694-61,(88) 82338-6800,PB,SILVER,item_25,Spiromesifen,top products
user_366,Bruno Ribeiro,076.554.694-61,(88) 82338-6800,PB,SILVER,item_32,Buprofezina,top products
user_367,Renata Melo,767.512.147-96,(17) 69997-1988,AP,SILVER,item_2,Tiodicarbe,top products
user_367,Renata Melo,767.512.147-96,(17) 69997-1988,AP,SILVER,item_25,Spiromesifen,top products
user_367,Renata Melo,767.512.147-96,(17) 69997-1988,AP,SILVER,item_32,Buprofezina,top products
user_368,Tatiana Oliveira,615.327.141-04,(66) 47615-3056,SE,GOLD,item_2,Tiodicarbe,top products
user_368,Tatiana Oliveira,615.327.141-04,(66) 47615-3056,SE,GOLD,item_25,Spiromesifen,top products
user_368,Tatiana Oliveira,615.327.141-04,(66) 47615-3056,SE,GOLD,item_32,Buprofezina,top products
user_369,Júlia Pereira,477.064.113-67,(22) 71836-8716,MG,GOLD,item_2,Tiodicarbe,top products
user_369,Júlia Pereira,477.064.113-67,(22) 71836-8716,MG,GOLD,item_25,Spiromesifen,top products
user_369,Júlia Pereira,477.064.113-67,(22) 71836-8716,MG,GOLD,item_32,Buprofezina,top products
user_37,Bruno Silva,840.979.865-84,(71) 35011-1725,PE,DIAMOND,item_2,Tiodicarbe,top products
user_37,Bruno Silva,840.979.865-84,(71) 35011-1725,PE,DIAMOND,item_25,Spiromesifen,top products
user_37,Bruno Silva,840.979.865-84,(71) 35011-1725,PE,DIAMOND,item_32,Buprofezina,top products
user_370,Renata Barbosa,162.967.965-48,(35) 67738-1265,TO,DIAMOND,item_2,Tiodicarbe,top products
user_370,Renata Barbosa,162.967.965-48,(35) 67738-1265,TO,DIAMOND,item_25,Spiromesifen,top products
user_370,Renata Barbosa,162.967.965-48,(35) 67738-1265,TO,DIAMOND,item_32,Buprofezina,top products
user_371,Tatiana Barbosa,704.002.187-18,(35) 68185-6884,MT,DIAMOND,item_2,Tiodicarbe,top products
user_371,Tatiana Barbosa,704.002.187-18,(35) 68185-6884,MT,DIAMOND,item_25,Spiromesifen,top products
user_371,Tatiana Barbosa,704.002.187-18,(35) 68185-6884,MT,DIAMOND,item_32,Buprofezina,top products
user_372,Helena Souza,173.278.620-30,(20) 12525-8820,MG,GOLD,item_2,Tiodicarbe,top products
user_372,Helena Souza,173.278.620-30,(20) 12525-8820,MG,GOLD,item_25,Spiromesifen,top products
user_372,Helena Souza,173.278.620-30,(20) 12525-8820,MG,GOLD,item_32,Buprofezina,top products
user_373,Igor Almeida,498.268.990-10,(22) 62399-7981,AM,PLATINUM,item_2,Tiodicarbe,top products
user_373,Igor Almeida,498.268.990-10,(22) 62399-7981,AM,PLATINUM,item_25,Spiromesifen,top products
user_373,Igor Almeida,498.268.990-10,(22) 62399-7981,AM,PLATINUM,item_32,Buprofezina,top products
user_374,Renata Ribeiro,369.338.073-58,(80) 53141-3255,BA,GOLD,item_2,Tiodicarbe,top products
user_374,Renata Ribeiro,369.338.073-58,(80) 53141-3255,BA,GOLD,item_25,Spiromesifen,top products
user_374,Renata Ribeiro,369.338.073-58,(80) 53141-3255,BA,GOLD,item_32,Buprofezina,top products
user_375,Gabriel Almeida,820.631.459-79,(39) 95767-7404,PR,GOLD,item_2,Tiodicarbe,top products
user_375,Gabriel Almeida,820.631.459-79,(39) 95767-7404,PR,GOLD,item_25,Spiromesifen,top products
user_375,Gabriel Almeida,820.631.459-79,(39) 95767-7404,PR,GOLD,item_32,Buprofezina,top products
user_376,Renata Ferreira,738.926.744-29,(14) 57526-0791,SE,PLATINUM,item_2,Tiodicarbe,top products
user_376,Renata Ferreira,738.926.744-29,(14) 57526-0791,SE,PLATINUM,item_25,Spiromesifen,top products
user_376,Renata Ferreira,738.926.744-29,(14) 57526-0791,SE,PLATINUM,item_32,Buprofezina,top products
user_377,Renata Ribeiro,062.145.699-27,(85) 77730-3250,PE,SILVER,item_2,Tiodicarbe,top products
user_377,Renata Ribeiro,062.145.699-27,(85) 77730-3250,PE,SILVER,item_25,Spiromesifen,top products
user_377,Renata Ribeiro,062.145.699-27,(85) 77730-3250,PE,SILVER,item_32,Buprofezina,top products
user_378,Júlia Nascimento,802.894.491-97,(97) 71202-3001,RS,GOLD,item_2,Tiodicarbe,top products
user_378,Júlia Nascimento,802.894.491-97,(97) 71202-3001,RS,GOLD,item_25,Spiromesifen,top products
user_378,Júlia Nascimento,802.894.491-97,(97) 71202-3001,RS,GOLD,item_32,Buprofezina,top products
user_379,Eduardo Silva,950.003.543-50,(42) 71834-3917,SC,DIAMOND,item_2,Tiodicarbe,top products
user_379,Eduardo Silva,950.003.543-50,(42) 71834-3917,SC,DIAMOND,item_25,Spiromesifen,top products
user_379,Eduardo Silva,950.003.543-50,(42) 71834-3917,SC,DIAMOND,item_32,Buprofezina,top products
user_38,Mariana Lima,483.019.358-20,(13) 30410-6498,DF,DIAMOND,item_2,Tiodicarbe,top products
user_38,Mariana Lima,483.019.358-20,(13) 30410-6498,DF,DIAMOND,item_25,Spiromesifen,top products
user_38,Mariana Lima,483.019.358-20,(13) 30410-6498,DF,DIAMOND,item_32,Buprofezina,top products
user_380,Ana Ribeiro,583.127.811-58,(75) 62434-8249,MT,PLATINUM,item_2,Tiodicarbe,top products
user_380,Ana Ribeiro,583.127.811-58,(75) 62434-8249,MT,PLATINUM,item_25,Spiromesifen,top products
user_380,Ana Ribeiro,583.127.811-58,(75) 62434-8249,MT,PLATINUM,item_32,Buprofezina,top products
user_381,Clara Oliveira,721.165.668-46,(86) 84079-0630,MT,DIAMOND,item_2,Tiodicarbe,top products
user_381,Clara Oliveira,721.165.668-46,(86) 84079-0630,MT,DIAMOND,item_25,Spiromesifen,top products
user_381,Clara Oliveira,721.165.668-46,(86) 84079-0630,MT,DIAMOND,item_32,Buprofezina,top products
user_382,Karen Costa,484.532.737-89,(89) 98811-0253,RR,PLATINUM,item_2,Tiodicarbe,top products
user_382,Karen Costa,484.532.737-89,(89) 98811-0253,RR,PLATINUM,item_25,Spiromesifen,top products
user_382,Karen Costa,484.532.737-89,(89) 98811-0253,RR,PLATINUM,item_32,Buprofezina,top products
user_383,Nicolas Ferreira,986.724.336-12,(58) 11298-1894,RO,SILVER,item_2,Tiodicarbe,top products
user_383,Nicolas Ferreira,986.724.336-12,(58) 11298-1894,RO,SILVER,item_25,Spiromesifen,top products
user_383,Nicolas Ferreira,986.724.336-12,(58) 11298-1894,RO,SILVER,item_32,Buprofezina,top products
user_384,Igor Costa,098.922.632-49,(13) 55252-9292,AL,DIAMOND,item_2,Tiodicarbe,top products
user_384,Igor Costa,098.922.632-49,(13) 55252-9292,AL,DIAMOND,item_25,Spiromesifen,top products
user_384,Igor Costa,098.922.632-49,(13) 55252-9292,AL,DIAMOND,item_32,Buprofezina,top products
user_385,Carlos Melo,429.682.990-03,(57) 35731-0048,MT,PLATINUM,item_2,Tiodicarbe,apriori
user_385,Carlos Melo,429.682.990-03,(57) 35731-0048,MT,PLATINUM,item_5,Malationa,apriori
user_385,Carlos Melo,429.682.990-03,(57) 35731-0048,MT,PLATINUM,item_25,Spiromesifen,apriori
user_386,Igor Melo,348.225.606-79,(84) 35382-2152,PI,SILVER,item_2,Tiodicarbe,top products
user_386,Igor Melo,348.225.606-79,(84) 35382-2152,PI,SILVER,item_25,Spiromesifen,top products
user_386,Igor Melo,348.225.606-79,(84) 35382-2152,PI,SILVER,item_32,Buprofezina,top products
user_387,Clara Barbosa,650.283.599-30,(26) 87074-0927,PR,SILVER,item_2,Tiodicarbe,top products
user_387,Clara Barbosa,650.283.599-30,(26) 87074-0927,PR,SILVER,item_25,Spiromesifen,top products
user_387,Clara Barbosa,650.283.599-30,(26) 87074-0927,PR,SILVER,item_32,Buprofezina,top products
user_388,Helena Oliveira,996.209.566-07,(22) 50131-1396,AP,DIAMOND,item_2,Tiodicarbe,top products
user_388,Helena Oliveira,996.209.566-07,(22) 50131-1396,AP,DIAMOND,item_25,Spiromesifen,top products
user_388,Helena Oliveira,996.209.566-07,(22) 50131-1396,AP,DIAMOND,item_32,Buprofezina,top products
user_389,Helena Martins,058.009.671-99,(14) 37325-1176,CE,SILVER,item_2,Tiodicarbe,top products
user_389,Helena Martins,058.009.671-99,(14) 37325-1176,CE,SILVER,item_25,Spiromesifen,top products
user_389,Helena Martins,058.009.671-99,(14) 37325-1176,CE,SILVER,item_32,Buprofezina,top products
user_39,Gabriel Ferreira,354.497.809-78,(79) 56241-3561,AM,DIAMOND,item_2,Tiodicarbe,top products
user_39,Gabriel Ferreira,354.497.809-78,(79) 56241-3561,AM,DIAMOND,item_25,Spiromesifen,top products
user_39,Gabriel Ferreira,354.497.809-78,(79) 56241-3561,AM,DIAMOND,item_32,Buprofezina,top products
user_390,Olivia Rocha,715.630.259-99,(80) 68173-9655,MT,PLATINUM,item_2,Tiodicarbe,top products
user_390,Olivia Rocha,715.630.259-99,(80) 68173-9655,MT,PLATINUM,item_25,Spiromesifen,top products
user_390,Olivia Rocha,715.630.259-99,(80) 68173-9655,MT,PLATINUM,item_32,Buprofezina,top products
user_391,Renata Souza,916.604.772-27,(99) 20557-6301,CE,PLATINUM,item_2,Tiodicarbe,top products
user_391,Renata Souza,916.604.772-27,(99) 20557-6301,CE,PLATINUM,item_25,Spiromesifen,top products
user_391,Renata Souza,916.604.772-27,(99) 20557-6301,CE,PLATINUM,item_32,Buprofezina,top products
user_392,Helena Almeida,837.320.628-70,(11) 52564-3338,RS,DIAMOND,item_2,Tiodicarbe,top products
user_392,Helena Almeida,837.320.628-70,(11) 52564-3338,RS,DIAMOND,item_25,Spiromesifen,top products
user_392,Helena Almeida,837.320.628-70,(11) 52564-3338,RS,DIAMOND,item_32,Buprofezina,top products
user_393,Olivia Nascimento,811.797.533-03,(41) 81873-6944,SE,GOLD,item_5,Malationa,apriori
user_393,Olivia Nascimento,811.797.533-03,(41) 81873-6944,SE,GOLD,item_1,"2,4-D",apriori
user_393,Olivia Nascimento,811.797.533-03,(41) 81873-6944,SE,GOLD,item_9,Dimetoato,apriori
user_394,Samuel Ribeiro,180.648.577-36,(57) 12612-3710,MT,GOLD,item_2,Tiodicarbe,apriori
user_394,Samuel Ribeiro,180.648.577-36,(57) 12612-3710,MT,GOLD,item_5,Malationa,apriori
user_394,Samuel Ribeiro,180.648.577-36,(57) 12612-3710,MT,GOLD,item_25,Spiromesifen,apriori
user_395,Eduardo Pereira,374.591.223-52,(89) 54654-1908,PA,SILVER,item_2,Tiodicarbe,top products
user_395,Eduardo Pereira,374.591.223-52,(89) 54654-1908,PA,SILVER,item_25,Spiromesifen,top products
user_395,Eduardo Pereira,374.591.223-52,(89) 54654-1908,PA,SILVER,item_32,Buprofezina,top products
user_396,Renata Silva,599.742.487-12,(61) 63269-7071,GO,DIAMOND,item_2,Tiodicarbe,top products
user_396,Renata Silva,599.742.487-12,(61) 63269-7071,GO,DIAMOND,item_25,Spiromesifen,top products
user_396,Renata Silva,599.742.487-12,(61) 63269-7071,GO,DIAMOND,item_32,Buprofezina,top products
user_397,Renata Oliveira,532.928.861-32,(42) 24623-9277,RS,DIAMOND,item_2,Tiodicarbe,top products
user_397,Renata Oliveira,532.928.861-32,(42) 24623-9277,RS,DIAMOND,item_25,Spiromesifen,top products
user_397,Renata Oliveira,532.928.861-32,(42) 24623-9277,RS,DIAMOND,item_32,Buprofezina,top products
user_398,Yasmin Almeida,357.942.257-74,(67) 55696-6127,AP,SILVER,item_2,Tiodicarbe,top products
user_398,Yasmin Almeida,357.942.257-74,(67) 55696-6127,AP,SILVER,item_25,Spiromesifen,top products
user_398,Yasmin Almeida,357.942.257-74,(67) 55696-6127,AP,SILVER,item_32,Buprofezina,top products
user_399,Nicolas Ferreira,563.774.314-33,(39) 38062-9884,AP,DIAMOND,item_2,Tiodicarbe,top products
user_399,Nicolas Ferreira,563.774.314-33,(39) 38062-9884,AP,DIAMOND,item_25,Spiromesifen,top products
user_399,Nicolas Ferreira,563.774.314-33,(39) 38062-9884,AP,DIAMOND,item_32,Buprofezina,top products
user_4,Júlia Barbosa,242.521.877-38,(31) 34069-6630,MG,SILVER,item_2,Tiodicarbe,top products
user_4,Júlia Barbosa,242.521.877-38,(31) 34069-6630,MG,SILVER,item_25,Spiromesifen,top products
user_4,Júlia Barbosa,242.521.877-38,(31) 34069-6630,MG,SILVER,item_32,Buprofezina,top products
user_40,Yasmin Oliveira,207.462.854-28,(35) 32838-6170,ES,DIAMOND,item_2,Tiodicarbe,apriori
user_40,Yasmin Oliveira,207.462.854-28,(35) 32838-6170,ES,DIAMOND,item_5,Malationa,apriori
user_40,Yasmin Oliveira,207.462.854-28,(35) 32838-6170,ES,DIAMOND,item_25,Spiromesifen,apriori
user_400,Igor Barbosa,298.096.609-42,(34) 79955-6266,MS,PLATINUM,item_2,Tiodicarbe,top products
user_400,Igor Barbosa,298.096.609-42,(34) 79955-6266,MS,PLATINUM,item_25,Spiromesifen,top products
user_400,Igor Barbosa,298.096.609-42,(34) 79955-6266,MS,PLATINUM,item_32,Buprofezina,top products
user_401,Gabriel Rocha,161.546.949-56,(71) 28269-6966,AP,PLATINUM,item_2,Tiodicarbe,top products
user_401,Gabriel Rocha,161.546.949-56,(71) 28269-6966,AP,PLATINUM,item_25,Spiromesifen,top products
