user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_361,Granja Ouro da Costa,Granja Ouro da Costa,Fernanda Costa,931.514.904-50,(73) 74868-1278,granjaourodacosta@fazenda.com.br,Cidade TO,TO,Outra,Algodão / Trigo,SILVER,2200,Latossolo Vermelho,Nematoides / Cigarrinha,Set-Fev
user_362,Granja Lider do Barbosa,Granja Lider do Barbosa,Daniela Barbosa,499.096.121-34,(46) 95032-1091,granjaliderdobarbosa@fazenda.com.br,Cidade AP,AP,Outra,Café / Milho,DIAMOND,2600,Terra Roxa,Ferrugem,Out-Mar
user_363,Agropecuária Horizonte do Ferreira,Agropecuária Horizonte do Ferreira,Júlia Ferreira,336.986.511-39,(77) 30316-1215,agropecuáriahorizontedoferreira@fazenda.com.br,Cidade BA,BA,Nordeste,Cana-de-Açúcar / Trigo,GOLD,2500,Neossolo,Nematoides / Cigarrinha,Nov-Abr
user_364,Chácara Horizonte do Melo,Chácara Horizonte do Melo,Yasmin Melo,894.300.058-04,(70) 48480-2479,chácarahorizontedomelo@fazenda.com.br,Cidade RS,RS,Outra,Soja / Café,GOLD,600,Latossolo Amarelo,Cigarrinha,Set-Fev
user_365,Sítio Horizonte do Ferreira,Sítio Horizonte do Ferreira,Helena Ferreira,234.877.054-49,(81) 67679-4328,sítiohorizontedoferreira@ruraltec.com.br,Cidade PI,PI,Nordeste,Milho,SILVER,800,Neossolo,Cigarrinha,Out-Mar
user_366,Sítio Horizonte da Ribeiro,Sítio Horizonte da Ribeiro,Bruno Ribeiro,076.554.694-61,(88) 82338-6800,sítiohorizontedaribeiro@fazenda.com.br,Cidade PB,PB,Outra,Trigo,SILVER,2100,Latossolo Amarelo,Cigarrinha / Ferrugem,Out-Mar
user_367,Fazenda Ouro do Melo,Fazenda Ouro do Melo,Renata Melo,767.512.147-96,(17) 69997-1988,fazendaourodomelo@agrocorp.com.br,Cidade AP,AP,Outra,Trigo,SILVER,500,Neossolo,Lagarta / Percevejos,Set-Fev
user_368,Granja Esperança do Oliveira,Granja Esperança do Oliveira,Tatiana Oliveira,615.327.141-04,(66) 47615-3056,granjaesperançadooliveira@ruraltec.com.br,Cidade SE,SE,Outra,Milho,GOLD,1200,Neossolo,Lagarta,Out-Mar
user_369,Chácara Ouro da Pereira & Filhos,Chácara Ouro da Pereira & Filhos,Júlia Pereira,477.064.113-67,(22) 71836-8716,chácaraourodapereirafilhos@fazenda.com.br,Cidade MG,MG,Outra,Café / Cana-de-Açúcar,GOLD,2300,Latossolo Amarelo,Nematoides / Cigarrinha,Out-Mar
user_37,Chácara Horizonte do Silva,Chácara Horizonte do Silva,Bruno Silva,840.979.865-84,(71) 35011-1725,chácarahorizontedosilva@agrocorp.com.br,Cidade PE,PE,Nordeste,Trigo / Milho,DIAMOND,900,Argissolo,Nematoides / Cigarrinha,Abr-Ago
user_370,Cooperativa São João do Barbosa,Cooperativa São João do Barbosa,Renata Barbosa,162.967.965-48,(35) 67738-1265,cooperativasãojoãodobarbosa@ruraltec.com.br,Cidade TO,TO,Outra,Soja,DIAMOND,1500,Latossolo Vermelho,Ferrugem / Percevejos,Set-Fev
user_371,Granja Lider do Barbosa,Granja Lider do Barbosa,Tatiana Barbosa,704.002.187-18,(35) 68185-6884,granjaliderdobarbosa@fazenda.com.br,Rondonópolis,MT,Centro-Oeste,Café / Milho,DIAMOND,900,Neossolo,Cigarrinha / Ferrugem,Nov-Abr
user_372,Fazenda Horizonte do Souza,Fazenda Horizonte do Souza,Helena Souza,173.278.620-30,(20) 12525-8820,fazendahorizontedosouza@agrocorp.com.br,Cidade MG,MG,Outra,Trigo,GOLD,2600,Neossolo,Percevejos / Lagarta,Nov-Abr
user_373,Fazenda Lider da Almeida,Fazenda Lider da Almeida,Igor Almeida,498.268.990-10,(22) 62399-7981,fazendaliderdaalmeida@ruraltec.com.br,Cidade AM,AM,Outra,Trigo / Soja,PLATINUM,2100,Argissolo,Nematoides / Ferrugem,Nov-Abr
user_374,Cooperativa Esperança da Ribeiro,Cooperativa Esperança da Ribeiro,Renata Ribeiro,369.338.073-58,(80) 53141-3255,cooperativaesperançadaribeiro@fazenda.com.br,Cidade BA,BA,Nordeste,Milho / Café,GOLD,1100,Terra Roxa,Percevejos,Out-Mar
user_375,Chácara Horizonte do Almeida,Chácara Horizonte do Almeida,Gabriel Almeida,820.631.459-79,(39) 95767-7404,chácarahorizontedoalmeida@fazenda.com.br,Cidade PR,PR,Sul,Soja,GOLD,1500,Latossolo Vermelho,Lagarta,Out-Mar
user_376,Cooperativa São João do Ferreira,Cooperativa São João do Ferreira,Renata Ferreira,738.926.744-29,(14) 57526-0791,cooperativasãojoãodoferreira@fazenda.com.br,Cidade SE,SE,Outra,Algodão,PLATINUM,1300,Terra Roxa,Ferrugem,Set-Fev
user_377,Sítio Esperança do Ribeiro,Sítio Esperança do Ribeiro,Renata Ribeiro,062.145.699-27,(85) 77730-3250,sítioesperançadoribeiro@agrocorp.com.br,Cidade PE,PE,Nordeste,Algodão,SILVER,1700,Argissolo,Cigarrinha,Abr-Ago
user_378,Cooperativa Progresso da Nascimento,Cooperativa Progresso da Nascimento,Júlia Nascimento,802.894.491-97,(97) 71202-3001,cooperativaprogressodanascimento@ruraltec.com.br,Cidade RS,RS,Outra,Algodão / Café,GOLD,600,Latossolo Vermelho,Lagarta / Cigarrinha,Set-Fev
user_379,Cooperativa São João da Silva,Cooperativa São João da Silva,Eduardo Silva,950.003.543-50,(42) 71834-3917,cooperativasãojoãodasilva@agrocorp.com.br,Cidade SC,SC,Outra,Algodão / Cana-de-Açúcar,DIAMOND,1300,Argissolo,Ferrugem / Cigarrinha,Abr-Ago
user_38,Sítio Verde do Lima,Sítio Verde do Lima,Mariana Lima,483.019.358-20,(13) 30410-6498,sítioverdedolima@agrocorp.com.br,Cidade DF,DF,Outra,Café,DIAMOND,2900,Latossolo Amarelo,Cigarrinha,Abr-Ago
user_380,Cooperativa Boa Vista da Ribeiro,Cooperativa Boa Vista da Ribeiro,Ana Ribeiro,583.127.811-58,(75) 62434-8249,cooperativaboavistadaribeiro@agrocorp.com.br,Rondonópolis,MT,Centro-Oeste,Cana-de-Açúcar / Soja,PLATINUM,2400,Latossolo Vermelho,Nematoides / Cigarrinha,Abr-Ago
user_381,Granja Boa Vista da Oliveira,Granja Boa Vista da Oliveira,Clara Oliveira,721.165.668-46,(86) 84079-0630,granjaboavistadaoliveira@agrocorp.com.br,Goiânia,MT,Centro-Oeste,Soja / Trigo,DIAMOND,1100,Neossolo,Ferrugem / Lagarta,Out-Mar
user_382,Cooperativa Horizonte da Costa,Cooperativa Horizonte da Costa,Karen Costa,484.532.737-89,(89) 98811-0253,cooperativahorizontedacosta@fazenda.com.br,Cidade RR,RR,Norte,Trigo,PLATINUM,1300,Latossolo Amarelo,Percevejos,Out-Mar
user_383,Agropecuária Esperança da Ferreira,Agropecuária Esperança da Ferreira,Nicolas Ferreira,986.724.336-12,(58) 11298-1894,agropecuáriaesperançadaferreira@agrocorp.com.br,Cidade RO,RO,Outra,Soja / Milho,SILVER,1300,Latossolo Amarelo,Nematoides / Lagarta,Out-Mar
user_384,Sítio Lider da Costa,Sítio Lider da Costa,Igor Costa,098.922.632-49,(13) 55252-9292,sítioliderdacosta@agrocorp.com.br,Cidade AL,AL,Outra,Café,DIAMOND,3300,Neossolo,Ferrugem / Lagarta,Set-Fev
user_385,Cooperativa Lider da Melo,Cooperativa Lider da Melo,Carlos Melo,429.682.990-03,(57) 35731-0048,cooperativaliderdamelo@agrocorp.com.br,Sorriso,MT,Centro-Oeste,Trigo / Café,PLATINUM,800,Neossolo,Lagarta,Abr-Ago
user_386,Granja Verde da Melo,Granja Verde da Melo,Igor Melo,348.225.606-79,(84) 35382-2152,granjaverdedamelo@fazenda.com.br,Cidade PI,PI,Nordeste,Café / Soja,SILVER,1300,Latossolo Amarelo,Cigarrinha / Ferrugem,Set-Fev
user_387,Sítio Progresso da Barbosa,Sítio Progresso da Barbosa,Clara Barbosa,650.283.599-30,(26) 87074-0927,sítioprogressodabarbosa@fazenda.com.br,Cidade PR,PR,Sul,Trigo / Cana-de-Açúcar,SILVER,600,Latossolo Amarelo,Nematoides / Lagarta,Out-Mar
user_388,Granja São João da Oliveira,Granja São João da Oliveira,Helena Oliveira,996.209.566-07,(22) 50131-1396,granjasãojoãodaoliveira@ruraltec.com.br,Cidade AP,AP,Outra,Soja / Trigo,DIAMOND,2000,Argissolo,Lagarta / Ferrugem,Out-Mar
user_389,Granja Lider do Martins Agro,Granja Lider do Martins Agro,Helena Martins,058.009.671-99,(14) 37325-1176,granjaliderdomartinsagro@fazenda.com.br,Cidade CE,CE,Outra,Algodão / Café,SILVER,2000,Argissolo,Cigarrinha / Nematoides,Set-Fev
user_39,Fazenda Esperança da Ferreira EIRELI,Fazenda Esperança da Ferreira EIRELI,Gabriel Ferreira,354.497.809-78,(79) 56241-3561,fazendaesperançadaferreira@agrocorp.com.br,Cidade AM,AM,Outra,Soja,DIAMOND,3300,Neossolo,Ferrugem / Cigarrinha,Abr-Ago
user_390,Agropecuária Lider do Rocha,Agropecuária Lider do Rocha,Olivia Rocha,715.630.259-99,(80) 68173-9655,agropecuárialiderdorocha@fazenda.com.br,Sorriso,MT,Centro-Oeste,Soja,PLATINUM,2100,Terra Roxa,Percevejos,Abr-Ago
user_391,Sítio Ouro da Souza,Sítio Ouro da Souza,Renata Souza,916.604.772-27,(99) 20557-6301,sítioourodasouza@agrocorp.com.br,Cidade CE,CE,Outra,Café / Algodão,PLATINUM,2300,Latossolo Vermelho,Ferrugem,Nov-Abr
user_392,Agropecuária Verde do Almeida Agro,Agropecuária Verde do Almeida Agro,Helena Almeida,837.320.628-70,(11) 52564-3338,agropecuáriaverdedoalmeidaagro@fazenda.com.br,Cidade RS,RS,Outra,Algodão,DIAMOND,2200,Latossolo Vermelho,Ferrugem / Cigarrinha,Abr-Ago
user_393,Chácara Lider da Nascimento Agro,Chácara Lider da Nascimento Agro,Olivia Nascimento,811.797.533-03,(41) 81873-6944,chácaraliderdanascimentoagro@agrocorp.com.br,Cidade SE,SE,Outra,Algodão,GOLD,2100,Terra Roxa,Percevejos / Cigarrinha,Out-Mar
user_394,Granja Verde do Ribeiro Agro,Granja Verde do Ribeiro Agro,Samuel Ribeiro,180.648.577-36,(57) 12612-3710,granjaverdedoribeiroagro@agrocorp.com.br,Rondonópolis,MT,Centro-Oeste,Algodão / Soja,GOLD,1900,Neossolo,Lagarta,Out-Mar
user_395,Sítio Boa Vista do Pereira LTDA,Sítio Boa Vista do Pereira LTDA,Eduardo Pereira,374.591.223-52,(89) 54654-1908,sítioboavistadopereira@ruraltec.com.br,Cidade PA,PA,Norte,Cana-de-Açúcar / Trigo,SILVER,2400,Neossolo,Ferrugem / Percevejos,Abr-Ago
user_396,Fazenda Ouro da Silva,Fazenda Ouro da Silva,Renata Silva,599.742.487-12,(61) 63269-7071,fazendaourodasilva@ruraltec.com.br,Campo Grande,GO,Centro-Oeste,Café / Algodão,DIAMOND,2900,Neossolo,Percevejos / Cigarrinha,Abr-Ago
user_397,Sítio Horizonte do Oliveira,Sítio Horizonte do Oliveira,Renata Oliveira,532.928.861-32,(42) 24623-9277,sítiohorizontedooliveira@fazenda.com.br,Cidade RS,RS,Outra,Cana-de-Açúcar,DIAMOND,2900,Argissolo,Lagarta,Abr-Ago
user_398,Granja Lider da Almeida,Granja Lider da Almeida,Yasmin Almeida,357.942.257-74,(67) 55696-6127,granjaliderdaalmeida@ruraltec.com.br,Cidade AP,AP,Outra,Algodão,SILVER,2300,Argissolo,Percevejos / Cigarrinha,Nov-Abr
user_399,Sítio Boa Vista da Ferreira,Sítio Boa Vista da Ferreira,Nicolas Ferreira,563.774.314-33,(39) 38062-9884,sítioboavistadaferreira@fazenda.com.br,Cidade AP,AP,Outra,Trigo / Soja,DIAMOND,3100,Terra Roxa,Lagarta / Percevejos,Abr-Ago
user_4,Agropecuária Horizonte do Barbosa,Agropecuária Horizonte do Barbosa,Júlia Barbosa,242.521.877-38,(31) 34069-6630,agropecuáriahorizontedobarbosa@agrocorp.com.br,Cidade MG,MG,Outra,Algodão / Cana-de-Açúcar,SILVER,700,Latossolo Vermelho,Lagarta,Out-Mar
user_40,Cooperativa Progresso do Oliveira,Cooperativa Progresso do Oliveira,Yasmin Oliveira,207.462.854-28,(35) 32838-6170,cooperativaprogressodooliveira@fazenda.com.br,Cidade ES,ES,Outra,Soja / Algodão,DIAMOND,1300,Neossolo,Lagarta / Nematoides,Out-Mar
user_400,Chácara Horizonte do Barbosa,Chácara Horizonte do Barbosa,Igor Barbosa,298.096.609-42,(34) 79955-6266,chácarahorizontedobarbosa@fazenda.com.br,Rondonópolis,MS,Centro-Oeste,Trigo,PLATINUM,800,Terra Roxa,Percevejos,Out-Mar
user_401,Sítio Progresso da Rocha,Sítio Progresso da Rocha,Gabriel Rocha,161.546.949-56,(71) 28269-6966,sítioprogressodarocha@fazenda.com.br,Cidade AP,AP,Outra,Soja / Trigo,PLATINUM,1200,Latossolo Amarelo,Lagarta,Nov-Abr
user_402,Sítio Esperança do Nascimento,Sítio Esperança do Nascimento,Olivia Nascimento,093.733.510-85,(68) 65068-1645,sítioesperançadonascimento@ruraltec.com.br,Cidade RS,RS,Outra,Cana-de-Açúcar / Café,SILVER,1200,Latossolo Vermelho,Percevejos / Ferrugem,Set-Fev
user_403,Granja Esperança da Silva EIRELI,Granja Esperança da Silva EIRELI,Renata Silva,562.427.144-76,(58) 10780-3987,granjaesperançadasilva@fazenda.com.br,Cidade RJ,RJ,Outra,Cana-de-Açúcar,GOLD,1800,Neossolo,Cigarrinha,Abr-Ago
user_404,Sítio Progresso do Silva,Sítio Progresso do Silva,Fernanda Silva,562.700.497-98,(50) 77996-8750,sítioprogressodosilva@ruraltec.com.br,Cidade RN,RN,Nordeste,Trigo / Soja,PLATINUM,1900,Neossolo,Percevejos / Ferrugem,Out-Mar
user_405,Fazenda Verde do Rocha LTDA,Fazenda Verde do Rocha LTDA,Rafael Rocha,134.184.710-62,(69) 85363-3891,fazendaverdedorocha@agrocorp.com.br,Cidade AP,AP,Outra,Milho,SILVER,900,Latossolo Vermelho,Ferrugem / Cigarrinha,Out-Mar
user_406,Agropecuária Ouro da Ferreira,Agropecuária Ouro da Ferreira,Bruno Ferreira,882.903.416-70,(61) 55971-2468,agropecuáriaourodaferreira@fazenda.com.br,Cidade SC,SC,Outra,Cana-de-Açúcar / Trigo,SILVER,1500,Neossolo,Nematoides / Ferrugem,Set-Fev
user_407,Sítio Lider da Barbosa,Sítio Lider da Barbosa,Júlia Barbosa,715.754.106-80,(89) 73326-7920,sítioliderdabarbosa@ruraltec.com.br,Cidade RJ,RJ,Outra,Soja,DIAMOND,1000,Argissolo,Ferrugem,Out-Mar
user_408,Granja Verde da Ferreira,Granja Verde da Ferreira,Mariana Ferreira,380.855.835-55,(68) 41729-7154,granjaverdedaferreira@agrocorp.com.br,Cidade CE,CE,Outra,Soja / Milho,SILVER,2100,Argissolo,Nematoides / Cigarrinha,Out-Mar
user_409,Sítio Ouro do Pereira,Sítio Ouro do Pereira,Igor Pereira,651.436.180-80,(45) 85046-5202,sítioourodopereira@ruraltec.com.br,Cidade MG,MG,Outra,Algodão,SILVER,1900,Latossolo Vermelho,Lagarta / Ferrugem,Nov-Abr
user_41,Cooperativa Lider do Almeida,Cooperativa Lider do Almeida,Ana Almeida,837.065.442-81,(16) 15338-0260,cooperativaliderdoalmeida@agrocorp.com.br,Cidade PR,PR,Sul,Algodão / Milho,PLATINUM,1600,Latossolo Amarelo,Lagarta / Cigarrinha,Set-Fev
user_410,Granja Verde do Rocha,Granja Verde do Rocha,Karen Rocha,617.961.865-89,(54) 34163-4685,granjaverdedorocha@ruraltec.com.br,Cidade DF,DF,Outra,Milho / Soja,GOLD,2600,Neossolo,Lagarta / Nematoides,Abr-Ago
user_411,Cooperativa São João da Ribeiro,Cooperativa São João da Ribeiro,Clara Ribeiro,157.820.039-54,(84) 40745-4731,cooperativasãojoãodaribeiro@fazenda.com.br,Cidade ES,ES,Outra,Algodão / Soja,DIAMOND,3100,Argissolo,Percevejos,Nov-Abr
user_412,Chácara Esperança da Rocha,Chácara Esperança da Rocha,Paulo Rocha,761.754.705-00,(78) 23904-4281,chácaraesperançadarocha@agrocorp.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar / Soja,DIAMOND,1600,Neossolo,Ferrugem / Nematoides,Nov-Abr
user_413,Fazenda Horizonte do Melo,Fazenda Horizonte do Melo,Igor Melo,322.731.457-84,(67) 45376-7485,fazendahorizontedomelo@fazenda.com.br,Cidade RN,RN,Nordeste,Soja,SILVER,1900,Terra Roxa,Percevejos / Ferrugem,Abr-Ago
user_414,Fazenda Horizonte do Costa,Fazenda Horizonte do Costa,Paulo Costa,398.280.159-60,(40) 98538-9943,fazendahorizontedocosta@agrocorp.com.br,Cidade RR,RR,Norte,Café,SILVER,2500,Latossolo Amarelo,Ferrugem,Set-Fev
user_415,Sítio Esperança do Nascimento,Sítio Esperança do Nascimento,Olivia Nascimento,869.209.611-19,(18) 20905-9793,sítioesperançadonascimento@fazenda.com.br,Cidade RJ,RJ,Outra,Cana-de-Açúcar / Algodão,DIAMOND,800,Latossolo Vermelho,Cigarrinha / Ferrugem,Nov-Abr
user_416,Chácara Verde do Rocha Comércio,Chácara Verde do Rocha Comércio,Vinicius Rocha,484.372.744-28,(56) 50272-8111,chácaraverdedorochacomércio@fazenda.com.br,Cidade MG,MG,Outra,Milho,GOLD,2000,Terra Roxa,Percevejos / Ferrugem,Set-Fev
user_417,Chácara Boa Vista do Ferreira Agro,Chácara Boa Vista do Ferreira Agro,Helena Ferreira,534.284.353-43,(65) 32671-1322,chácaraboavistadoferreiraagro@agrocorp.com.br,Cidade PB,PB,Outra,Algodão,PLATINUM,900,Argissolo,Ferrugem / Percevejos,Abr-Ago
user_418,Cooperativa Verde do Ribeiro,Cooperativa Verde do Ribeiro,Helena Ribeiro,557.040.736-44,(48) 49960-6600,cooperativaverdedoribeiro@fazenda.com.br,Cidade RJ,RJ,Outra,Soja / Algodão,GOLD,2200,Latossolo Vermelho,Percevejos / Cigarrinha,Out-Mar
user_419,Chácara São João da Lima,Chácara São João da Lima,Ana Lima,882.273.079-20,(27) 82413-5953,chácarasãojoãodalima@fazenda.com.br,Cidade AM,AM,Outra,Soja,DIAMOND,1100,Latossolo Amarelo,Lagarta,Nov-Abr
user_42,Sítio Boa Vista do Oliveira,Sítio Boa Vista do Oliveira,Mariana Oliveira,247.130.718-27,(46) 26152-5157,sítioboavistadooliveira@agrocorp.com.br,Cidade AC,AC,Outra,Milho / Algodão,GOLD,2100,Latossolo Amarelo,Cigarrinha,Abr-Ago
user_420,Sítio Verde do Lima,Sítio Verde do Lima,Júlia Lima,559.450.736-37,(60) 44695-5128,sítioverdedolima@ruraltec.com.br,Campo Grande,GO,Centro-Oeste,Algodão,PLATINUM,600,Neossolo,Cigarrinha / Nematoides,Nov-Abr
user_421,Fazenda Horizonte da Lima,Fazenda Horizonte da Lima,Igor Lima,231.237.654-87,(24) 37655-5630,fazendahorizontedalima@ruraltec.com.br,Cidade SE,SE,Outra,Algodão / Café,GOLD,900,Terra Roxa,Cigarrinha / Lagarta,Abr-Ago
user_422,Chácara Esperança do Ribeiro,Chácara Esperança do Ribeiro,Igor Ribeiro,518.419.680-06,(13) 76892-2303,chácaraesperançadoribeiro@ruraltec.com.br,Cidade RJ,RJ,Outra,Café,GOLD,900,Neossolo,Cigarrinha / Lagarta,Out-Mar
user_423,Fazenda Boa Vista da Oliveira LTDA,Fazenda Boa Vista da Oliveira LTDA,Vinicius Oliveira,165.036.261-87,(77) 46014-6935,fazendaboavistadaoliveira@ruraltec.com.br,Cidade MA,MA,Outra,Milho,DIAMOND,2700,Latossolo Amarelo,Percevejos,Abr-Ago
user_424,Fazenda Horizonte do Cardoso,Fazenda Horizonte do Cardoso,Paulo Cardoso,755.785.723-01,(25) 96344-0415,fazendahorizontedocardoso@ruraltec.com.br,Cidade AP,AP,Outra,Café,DIAMOND,1900,Latossolo Vermelho,Ferrugem / Lagarta,Nov-Abr
user_425,Fazenda Verde do Rocha,Fazenda Verde do Rocha,Vinicius Rocha,122.400.699-21,(94) 46792-3357,fazendaverdedorocha@ruraltec.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Soja / Milho,DIAMOND,2500,Latossolo Amarelo,Cigarrinha / Lagarta,Set-Fev
user_426,Fazenda Progresso do Oliveira,Fazenda Progresso do Oliveira,Gabriel Oliveira,737.356.764-06,(89) 82987-8845,fazendaprogressodooliveira@ruraltec.com.br,Cidade ES,ES,Outra,Soja,PLATINUM,2000,Terra Roxa,Cigarrinha / Lagarta,Nov-Abr
user_427,Cooperativa Boa Vista do Pereira,Cooperativa Boa Vista do Pereira,Rafael Pereira,466.684.436-07,(34) 88024-8010,cooperativaboavistadopereira@ruraltec.com.br,Cidade PI,PI,Nordeste,Milho / Algodão,SILVER,2300,Neossolo,Nematoides / Lagarta,Abr-Ago
user_428,Chácara São João do Silva,Chácara São João do Silva,Nicolas Silva,973.841.709-09,(81) 72215-0813,chácarasãojoãodosilva@ruraltec.com.br,Cidade CE,CE,Outra,Soja / Algodão,DIAMOND,3400,Terra Roxa,Ferrugem,Abr-Ago
user_429,Chácara Boa Vista do Cardoso EIRELI,Chácara Boa Vista do Cardoso EIRELI,Ana Cardoso,509.909.896-28,(46) 51889-7693,chácaraboavistadocardoso@ruraltec.com.br,Cidade CE,CE,Outra,Café,SILVER,2300,Latossolo Vermelho,Cigarrinha / Lagarta,Abr-Ago
user_43,Sítio Progresso do Cardoso,Sítio Progresso do Cardoso,Yasmin Cardoso,791.391.032-37,(75) 53558-2018,sítioprogressodocardoso@fazenda.com.br,Cidade CE,CE,Outra,Cana-de-Açúcar,DIAMOND,1200,Latossolo Vermelho,Lagarta / Nematoides,Out-Mar
user_430,Chácara Lider da Pereira Agro,Chácara Lider da Pereira Agro,Júlia Pereira,085.559.453-70,(40) 87237-2986,chácaraliderdapereiraagro@fazenda.com.br,Cidade PA,PA,Norte,Soja,SILVER,2400,Neossolo,Nematoides / Percevejos,Out-Mar
user_431,Chácara Verde do Barbosa,Chácara Verde do Barbosa,Ana Barbosa,701.099.243-45,(31) 36355-1071,chácaraverdedobarbosa@agrocorp.com.br,Cidade TO,TO,Outra,Trigo,DIAMOND,2300,Neossolo,Nematoides / Cigarrinha,Abr-Ago
user_432,Agropecuária Verde da Almeida,Agropecuária Verde da Almeida,Yasmin Almeida,095.698.427-66,(32) 36714-9829,agropecuáriaverdedaalmeida@agrocorp.com.br,Cidade BA,BA,Nordeste,Milho,GOLD,900,Latossolo Vermelho,Nematoides,Out-Mar
user_433,Agropecuária Esperança do Lima,Agropecuária Esperança do Lima,Helena Lima,009.651.333-48,(62) 50844-2733,agropecuáriaesperançadolima@agrocorp.com.br,Cidade ES,ES,Outra,Soja,SILVER,1300,Latossolo Vermelho,Cigarrinha / Ferrugem,Abr-Ago
user_434,Agropecuária Esperança da Oliveira Comércio,Agropecuária Esperança da Oliveira Comércio,Tatiana Oliveira,417.284.449-85,(89) 35493-1656,agropecuáriaesperançadaoliveiracomércio@fazenda.com.br,Cidade CE,CE,Outra,Cana-de-Açúcar / Soja,SILVER,600,Latossolo Amarelo,Ferrugem / Nematoides,Nov-Abr
user_435,Granja Lider da Oliveira,Granja Lider da Oliveira,Ana Oliveira,061.282.611-46,(64) 55143-6098,granjaliderdaoliveira@fazenda.com.br,Cidade MA,MA,Outra,Soja,GOLD,1200,Latossolo Vermelho,Cigarrinha / Lagarta,Nov-Abr
user_436,Agropecuária Lider do Barbosa,Agropecuária Lider do Barbosa,Gabriel Barbosa,198.231.688-94,(46) 38824-0291,agropecuárialiderdobarbosa@agrocorp.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar / Milho,GOLD,2900,Latossolo Amarelo,Cigarrinha / Lagarta,Set-Fev
user_437,Fazenda Esperança do Barbosa,Fazenda Esperança do Barbosa,Mariana Barbosa,294.411.555-02,(44) 60935-9735,fazendaesperançadobarbosa@agrocorp.com.br,Cidade MA,MA,Outra,Algodão,GOLD,2700,Neossolo,Ferrugem / Percevejos,Set-Fev
user_438,Cooperativa Lider do Martins,Cooperativa Lider do Martins,Fernanda Martins,424.208.025-88,(69) 48805-9928,cooperativaliderdomartins@ruraltec.com.br,Cidade PA,PA,Norte,Milho,SILVER,1700,Latossolo Vermelho,Lagarta / Nematoides,Nov-Abr
user_439,Sítio Boa Vista do Souza,Sítio Boa Vista do Souza,Daniela Souza,787.473.268-28,(37) 13027-9574,sítioboavistadosouza@agrocorp.com.br,Cidade PB,PB,Outra,Soja,GOLD,1700,Argissolo,Lagarta / Cigarrinha,Nov-Abr
user_44,Agropecuária Ouro do Rocha,Agropecuária Ouro do Rocha,Carlos Rocha,878.612.363-61,(63) 17110-7122,agropecuáriaourodorocha@ruraltec.com.br,Cidade ES,ES,Outra,Cana-de-Açúcar / Soja,SILVER,1700,Terra Roxa,Lagarta / Cigarrinha,Nov-Abr
user_440,Granja Horizonte do Rocha,Granja Horizonte do Rocha,Samuel Rocha,948.178.609-21,(25) 59377-8855,granjahorizontedorocha@agrocorp.com.br,Cidade DF,DF,Outra,Café / Soja,PLATINUM,1700,Latossolo Amarelo,Lagarta,Abr-Ago
user_441,Granja Progresso do Ferreira,Granja Progresso do Ferreira,Rafael Ferreira,936.030.677-08,(74) 83238-0530,granjaprogressodoferreira@ruraltec.com.br,Cidade AM,AM,Outra,Milho,PLATINUM,2300,Neossolo,Ferrugem / Cigarrinha,Set-Fev
user_442,Cooperativa Boa Vista do Barbosa,Cooperativa Boa Vista do Barbosa,Olivia Barbosa,427.636.790-18,(57) 97862-4094,cooperativaboavistadobarbosa@fazenda.com.br,Cidade RO,RO,Outra,Algodão,DIAMOND,2700,Argissolo,Cigarrinha / Ferrugem,Abr-Ago
user_443,Sítio São João do Almeida,Sítio São João do Almeida,Samuel Almeida,992.232.298-22,(94) 89453-2264,sítiosãojoãodoalmeida@ruraltec.com.br,Cidade AL,AL,Outra,Algodão,SILVER,2400,Latossolo Vermelho,Nematoides / Cigarrinha,Out-Mar
user_444,Chácara Ouro do Souza Comércio,Chácara Ouro do Souza Comércio,Carlos Souza,093.611.448-62,(90) 66844-8810,chácaraourodosouzacomércio@agrocorp.com.br,Cidade PA,PA,Norte,Milho / Soja,DIAMOND,1600,Neossolo,Percevejos,Abr-Ago
user_445,Cooperativa Progresso do Lima,Cooperativa Progresso do Lima,Tatiana Lima,689.997.702-85,(83) 44138-3443,cooperativaprogressodolima@agrocorp.com.br,Cidade SE,SE,Outra,Soja / Trigo,PLATINUM,1700,Latossolo Vermelho,Ferrugem / Cigarrinha,Nov-Abr
user_446,Cooperativa Verde da Ferreira,Cooperativa Verde da Ferreira,Carlos Ferreira,864.319.651-55,(42) 83965-3233,cooperativaverdedaferreira@ruraltec.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Cana-de-Açúcar,DIAMOND,800,Latossolo Amarelo,Percevejos,Abr-Ago
user_447,Agropecuária Lider da Gomes,Agropecuária Lider da Gomes,Carlos Gomes,176.592.596-53,(90) 26525-8774,agropecuárialiderdagomes@agrocorp.com.br,Cidade RJ,RJ,Outra,Trigo,SILVER,2300,Argissolo,Percevejos,Set-Fev
user_448,Sítio São João da Souza,Sítio São João da Souza,Paulo Souza,935.548.067-82,(18) 23729-9223,sítiosãojoãodasouza@ruraltec.com.br,Campo Grande,MS,Centro-Oeste,Trigo / Cana-de-Açúcar,GOLD,3000,Latossolo Vermelho,Cigarrinha,Out-Mar
